task,subj,wave,session,trialtype,cresp,resp,acc,rt,trialnum,hilo,hilo_all
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,639,68,,lo
Axcpt,DMCC8760894,wave1,reactive,BX,1,,0,0,69,hi,hi
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,483,70,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BX,1,1,1,555,71,hi,hi
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,524,72,lo,lo
Axcpt,DMCC8760894,wave1,reactive,Bng,,,1,0,73,,
Axcpt,DMCC8760894,wave1,reactive,AX,2,1,0,514,74,,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,1,0,697,75,,lo
Axcpt,DMCC8760894,wave1,reactive,AY,1,1,1,481,76,,hi
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,466,77,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,623,78,lo,lo
Axcpt,DMCC8760894,wave1,reactive,Ang,,,1,0,79,,
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,865,80,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,674,81,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,82,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,396,83,,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,394,84,,lo
Axcpt,DMCC8760894,wave1,reactive,Bng,,,1,0,85,,
Axcpt,DMCC8760894,wave1,reactive,Ang,,,1,0,86,,
Axcpt,DMCC8760894,wave1,reactive,AX,2,1,0,429,87,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,386,88,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BX,1,1,1,568,89,hi,hi
Axcpt,DMCC8760894,wave1,reactive,AY,1,,0,0,90,,hi
Axcpt,DMCC8760894,wave1,reactive,BX,1,1,1,459,91,hi,hi
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,548,92,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,131,93,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,504,94,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,,0,0,95,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,96,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,,0,0,97,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,98,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,,0,0,99,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,851,100,lo,lo
Axcpt,DMCC8760894,wave1,reactive,Bng,,1,0,527,101,,
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,427,102,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,103,lo,lo
Axcpt,DMCC8760894,wave1,reactive,Bng,,,1,0,104,,
Axcpt,DMCC8760894,wave1,reactive,AX,2,,0,0,105,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,106,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,107,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BX,1,,0,0,108,hi,hi
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,396,109,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,1,0,610,110,,lo
Axcpt,DMCC8760894,wave1,reactive,Ang,,,1,0,111,,
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,112,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,575,113,,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,655,114,,lo
Axcpt,DMCC8760894,wave1,reactive,BX,1,,0,0,115,hi,hi
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,546,116,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AY,1,,0,0,117,,hi
Axcpt,DMCC8760894,wave1,reactive,AX,2,,0,0,118,,lo
Axcpt,DMCC8760894,wave1,reactive,AY,1,,0,0,119,,hi
Axcpt,DMCC8760894,wave1,reactive,Ang,,,1,0,120,,
Axcpt,DMCC8760894,wave1,reactive,AY,1,1,1,708,121,,hi
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,457,122,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,443,123,lo,lo
Axcpt,DMCC8760894,wave1,reactive,Bng,,,1,0,124,,
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,125,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,741,126,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,451,127,lo,lo
Axcpt,DMCC8760894,wave1,reactive,Ang,,,1,0,128,,
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,675,129,,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,713,130,,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,1019,131,,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,132,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,133,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BY,1,1,1,668,134,lo,lo
Axcpt,DMCC8760894,wave1,reactive,AY,1,1,1,470,135,,hi
Axcpt,DMCC8760894,wave1,reactive,BY,1,,0,0,136,lo,lo
Axcpt,DMCC8760894,wave1,reactive,BX,1,1,1,405,137,hi,hi
Axcpt,DMCC8760894,wave1,reactive,Bng,,,1,0,138,,
Axcpt,DMCC8760894,wave1,reactive,BX,1,2,0,732,139,hi,hi
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,432,140,,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,1,0,434,141,,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,2,1,797,142,,lo
Axcpt,DMCC8760894,wave1,reactive,AX,2,,0,0,143,,lo
Axcpt,DMCC8760894,wave1,reactive,Ang,,,1,0,144,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,434,1,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,2,,
Axcpt,DMCC8760894,wave3,baseline,BX,1,1,1,348,3,hi,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,301,4,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,392,5,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,365,6,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,400,7,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,356,8,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,418,9,,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,328,10,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,376,11,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,463,12,,hi
Axcpt,DMCC8760894,wave3,baseline,BX,1,1,1,570,13,hi,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,446,14,,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,15,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,340,16,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,17,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,359,18,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,389,19,,lo
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,20,,
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,353,21,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,410,22,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,313,23,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,437,24,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,294,25,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,359,26,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,334,27,,hi
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,28,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,341,29,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,306,30,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,445,31,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,436,32,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,33,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,340,34,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,343,35,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,374,36,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,470,37,,lo
Axcpt,DMCC8760894,wave3,baseline,BX,1,1,1,359,38,hi,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,404,39,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,406,40,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,431,41,,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,318,42,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,418,43,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,405,44,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,45,,
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,547,46,,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,47,,
Axcpt,DMCC8760894,wave3,baseline,BX,1,1,1,631,48,hi,hi
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,49,,
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,263,50,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,490,51,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,52,,
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,490,53,,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,54,,
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,55,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,407,56,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,57,,
Axcpt,DMCC8760894,wave3,baseline,BX,1,1,1,484,58,hi,hi
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,482,59,,hi
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,348,60,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,438,61,,lo
Axcpt,DMCC8760894,wave3,baseline,BX,1,,0,0,62,hi,hi
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,837,63,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,679,64,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,354,65,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,292,66,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,323,67,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,334,68,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,421,69,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,419,70,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,340,71,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,,0,0,72,,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,282,73,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,410,74,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,343,75,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,363,76,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,,0,0,77,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BX,1,1,1,348,78,hi,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,324,79,,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,1,0,98,80,,
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,81,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,388,82,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,481,83,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,263,84,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,817,85,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,86,,lo
Axcpt,DMCC8760894,wave3,baseline,BX,1,,0,0,87,hi,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,277,88,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,361,89,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,462,90,,hi
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,380,91,,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,467,92,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,511,93,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,94,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,320,95,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Ang,,1,0,130,96,,
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,97,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,733,98,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,99,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,387,100,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,101,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,722,102,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,364,103,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BX,1,,0,0,104,hi,hi
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,105,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,545,106,lo,lo
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,107,,
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,488,108,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,343,109,,hi
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,406,110,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,402,111,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,112,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,489,113,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,489,114,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,441,115,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,,0,0,116,,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,1,0,663,117,,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,1,0,802,118,,
Axcpt,DMCC8760894,wave3,baseline,BX,1,2,0,626,119,hi,hi
Axcpt,DMCC8760894,wave3,baseline,BY,1,,0,0,120,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,415,121,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BX,1,1,1,493,122,hi,hi
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,123,,
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,325,124,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,568,125,,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,126,,lo
Axcpt,DMCC8760894,wave3,baseline,Bng,,,1,0,127,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,415,128,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,,0,0,129,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,300,130,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,382,131,,hi
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,132,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,,0,0,133,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,,0,0,134,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,135,,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,1,1,352,136,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BY,1,,0,0,137,lo,lo
Axcpt,DMCC8760894,wave3,baseline,AX,2,2,1,366,138,,lo
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,139,,
Axcpt,DMCC8760894,wave3,baseline,BY,1,,0,0,140,lo,lo
Axcpt,DMCC8760894,wave3,baseline,BX,1,,0,0,141,hi,hi
Axcpt,DMCC8760894,wave3,baseline,Ang,,,1,0,142,,
Axcpt,DMCC8760894,wave3,baseline,AX,2,,0,0,143,,lo
Axcpt,DMCC8760894,wave3,baseline,AY,1,1,1,484,144,,hi
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,201,1,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AY,1,2,0,27,2,,hi
Axcpt,DMCC8760894,wave3,proactive,AY,1,2,0,26,3,,hi
Axcpt,DMCC8760894,wave3,proactive,Ang,,2,0,262,4,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,276,5,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,285,6,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,328,7,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,307,8,,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,,1,0,9,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,281,10,,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,365,11,hi,hi
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,280,12,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,323,13,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,440,14,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,1,0,369,15,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,336,16,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,152,17,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,312,18,lo,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,,1,0,19,,
Axcpt,DMCC8760894,wave3,proactive,BX,1,2,0,380,20,hi,hi
Axcpt,DMCC8760894,wave3,proactive,Ang,,,1,0,21,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,280,22,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,430,23,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,408,24,lo,lo
Axcpt,DMCC8760894,wave3,proactive,Ang,,2,0,87,25,,
Axcpt,DMCC8760894,wave3,proactive,AY,1,2,0,537,26,,hi
Axcpt,DMCC8760894,wave3,proactive,Bng,,,1,0,27,,
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,344,28,lo,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,,1,0,29,,
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,431,30,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,53,31,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,258,32,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,499,33,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,185,34,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,499,35,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,548,36,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,339,37,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,903,38,,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,365,39,hi,hi
Axcpt,DMCC8760894,wave3,proactive,AY,1,1,1,484,40,,hi
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,465,41,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,311,42,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,304,43,hi,hi
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,291,44,,lo
Axcpt,DMCC8760894,wave3,proactive,Ang,,,1,0,45,,
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,307,46,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,368,47,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,339,48,lo,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,,1,0,49,,
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,394,50,hi,hi
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,390,51,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,362,52,lo,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,1,0,165,53,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,169,54,,lo
Axcpt,DMCC8760894,wave3,proactive,Ang,,,1,0,55,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,783,56,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,424,57,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,543,58,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,536,59,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,144,60,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,429,61,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,269,62,,lo
Axcpt,DMCC8760894,wave3,proactive,AY,1,1,1,485,63,,hi
Axcpt,DMCC8760894,wave3,proactive,AY,1,1,1,585,64,,hi
Axcpt,DMCC8760894,wave3,proactive,AX,2,1,0,628,65,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,526,66,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,1,0,356,67,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,201,68,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,2,0,623,69,hi,hi
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,412,70,,lo
Axcpt,DMCC8760894,wave3,proactive,Ang,,,1,0,71,,
Axcpt,DMCC8760894,wave3,proactive,BY,1,,0,0,72,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,248,73,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,211,74,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,191,75,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,181,76,hi,hi
Axcpt,DMCC8760894,wave3,proactive,Bng,,1,0,240,77,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,178,78,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,292,79,,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,1,0,206,80,,
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,322,81,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,131,82,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,378,83,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,330,84,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AY,1,2,0,157,85,,hi
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,324,86,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,312,87,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,353,88,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,320,89,lo,lo
Axcpt,DMCC8760894,wave3,proactive,Ang,,,1,0,90,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,1,0,656,91,,lo
Axcpt,DMCC8760894,wave3,proactive,Ang,,2,0,254,92,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,424,93,,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,355,94,hi,hi
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,361,95,,lo
Axcpt,DMCC8760894,wave3,proactive,AY,1,2,0,410,96,,hi
Axcpt,DMCC8760894,wave3,proactive,Ang,,2,0,223,97,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,302,98,,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,255,99,hi,hi
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,268,100,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,292,101,,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,363,102,hi,hi
Axcpt,DMCC8760894,wave3,proactive,AX,2,1,0,808,103,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,412,104,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,255,105,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AY,1,2,0,309,106,,hi
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,337,107,lo,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,,1,0,108,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,116,109,,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,,1,0,110,,
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,310,111,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,327,112,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,326,113,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,371,114,,lo
Axcpt,DMCC8760894,wave3,proactive,AY,1,1,1,389,115,,hi
Axcpt,DMCC8760894,wave3,proactive,Ang,,2,0,880,116,,
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,587,117,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,632,118,lo,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,,0,0,119,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,226,120,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,245,121,,lo
Axcpt,DMCC8760894,wave3,proactive,AY,1,2,0,209,122,,hi
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,230,123,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,219,124,,lo
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,180,125,lo,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,268,126,,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,305,127,hi,hi
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,221,128,,lo
Axcpt,DMCC8760894,wave3,proactive,BX,1,1,1,183,129,hi,hi
Axcpt,DMCC8760894,wave3,proactive,BY,1,1,1,266,130,lo,lo
Axcpt,DMCC8760894,wave3,proactive,Bng,,,1,0,131,,
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,210,132,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,198,133,,lo
Axcpt,DMCC8760894,wave3,proactive,AX,2,2,1,234,134,,lo
